full_dp Group 1
4.000000 23.000000 0.240017
5.000000 23.000000 0.270146
6.000000 23.000000 0.274382
7.000000 23.000000 0.240848
8.000000 23.000000 0.190365
9.000000 23.000000 0.145214
10.000000 23.000000 0.114962
11.000000 23.000000 0.143117
12.000000 23.000000 0.192040
13.000000 23.000000 0.191106
14.000000 23.000000 0.132348
15.000000 23.000000 0.255733
16.000000 23.000000 0.331964
17.000000 23.000000 0.326613
18.000000 23.000000 0.249489
19.000000 23.000000 0.237604
20.000000 23.000000 0.269812
21.000000 23.000000 0.254746
22.000000 23.000000 0.226033
23.000000 23.000000 0.178801
24.000000 23.000000 0.178241
25.000000 23.000000 0.191613
26.000000 23.000000 0.148242
27.000000 23.000000 0.101860
28.000000 23.000000 0.159832
29.000000 23.000000 0.172675
30.000000 23.000000 0.156827
31.000000 23.000000 0.155395
0.000000 24.000000 0.192305
1.000000 24.000000 0.172599
2.000000 24.000000 0.223385
3.000000 24.000000 0.247704
4.000000 24.000000 0.268434
5.000000 24.000000 0.290966
6.000000 24.000000 0.282292
7.000000 24.000000 0.211662
8.000000 24.000000 0.110126
9.000000 24.000000 0.187867
10.000000 24.000000 0.182860
11.000000 24.000000 0.140946
12.000000 24.000000 0.154930
13.000000 24.000000 0.161653
14.000000 24.000000 0.158069
15.000000 24.000000 0.224434
16.000000 24.000000 0.275403
17.000000 24.000000 0.265872
18.000000 24.000000 0.188258
19.000000 24.000000 0.183811
20.000000 24.000000 0.214687
21.000000 24.000000 0.210538
22.000000 24.000000 0.223886
23.000000 24.000000 0.214253
24.000000 24.000000 0.183388
25.000000 24.000000 0.137468
26.000000 24.000000 0.070989
27.000000 24.000000 0.158399
28.000000 24.000000 0.199913
29.000000 24.000000 0.200965
30.000000 24.000000 0.207564
31.000000 24.000000 0.225941
0.000000 25.000000 0.225045
1.000000 25.000000 0.186211
2.000000 25.000000 0.229100
3.000000 25.000000 0.255020
4.000000 25.000000 0.262421
5.000000 25.000000 0.264301
6.000000 25.000000 0.249127
7.000000 25.000000 0.191374
8.000000 25.000000 0.117945
9.000000 25.000000 0.179476
10.000000 25.000000 0.166137
11.000000 25.000000 0.117550
12.000000 25.000000 0.184051
13.000000 25.000000 0.184054
14.000000 25.000000 0.153292
15.000000 25.000000 0.216800
16.000000 25.000000 0.265748
17.000000 25.000000 0.267485
18.000000 25.000000 0.214262
19.000000 25.000000 0.108360
20.000000 25.000000 0.108941
21.000000 25.000000 0.185347
22.000000 25.000000 0.233159
23.000000 25.000000 0.236113
24.000000 25.000000 0.201887
25.000000 25.000000 0.144148
26.000000 25.000000 0.058587
27.000000 25.000000 0.160027
28.000000 25.000000 0.212233
29.000000 25.000000 0.237873
30.000000 25.000000 0.260903
31.000000 25.000000 0.266222
0.000000 26.000000 0.215175
1.000000 26.000000 0.181795
2.000000 26.000000 0.216282
3.000000 26.000000 0.234909
4.000000 26.000000 0.215532
5.000000 26.000000 0.179463
6.000000 26.000000 0.162963
7.000000 26.000000 0.163866
8.000000 26.000000 0.166541
9.000000 26.000000 0.159191
10.000000 26.000000 0.118803
11.000000 26.000000 0.152087
12.000000 26.000000 0.202634
13.000000 26.000000 0.185542
14.000000 26.000000 0.078737
15.000000 26.000000 0.165147
16.000000 26.000000 0.240841
17.000000 26.000000 0.273418
18.000000 26.000000 0.250430
19.000000 26.000000 0.172191
20.000000 26.000000 0.130890
21.000000 26.000000 0.192326
22.000000 26.000000 0.231356
23.000000 26.000000 0.242821
24.000000 26.000000 0.224760
25.000000 26.000000 0.186575
26.000000 26.000000 0.127151
27.000000 26.000000 0.130928
28.000000 26.000000 0.220074
29.000000 26.000000 0.270693
30.000000 26.000000 0.284180
31.000000 26.000000 0.263707
0.000000 27.000000 0.174914
1.000000 27.000000 0.168159
2.000000 27.000000 0.193488
3.000000 27.000000 0.200422
4.000000 27.000000 0.174235
5.000000 27.000000 0.167801
6.000000 27.000000 0.180361
7.000000 27.000000 0.160127
8.000000 27.000000 0.161922
9.000000 27.000000 0.177382
10.000000 27.000000 0.172912
11.000000 27.000000 0.178309
12.000000 27.000000 0.187301
13.000000 27.000000 0.180512
14.000000 27.000000 0.193753
15.000000 27.000000 0.180097
16.000000 27.000000 0.134604
17.000000 27.000000 0.220469
18.000000 27.000000 0.236501
19.000000 27.000000 0.178893
20.000000 27.000000 0.148902
21.000000 27.000000 0.190011
22.000000 27.000000 0.217770
23.000000 27.000000 0.237492
24.000000 27.000000 0.232796
25.000000 27.000000 0.199229
26.000000 27.000000 0.129382
27.000000 27.000000 0.131307
28.000000 27.000000 0.236127
29.000000 27.000000 0.278324
30.000000 27.000000 0.266740
31.000000 27.000000 0.221368
0.000000 28.000000 0.128892
1.000000 28.000000 0.135024
2.000000 28.000000 0.151407
3.000000 28.000000 0.185972
4.000000 28.000000 0.207796
5.000000 28.000000 0.215707
6.000000 28.000000 0.206247
7.000000 28.000000 0.162910
8.000000 28.000000 0.138843
9.000000 28.000000 0.149633
10.000000 28.000000 0.141392
11.000000 28.000000 0.141559
12.000000 28.000000 0.139366
13.000000 28.000000 0.125351
14.000000 28.000000 0.188361
15.000000 28.000000 0.204559
16.000000 28.000000 0.110518
17.000000 28.000000 0.202197
18.000000 28.000000 0.252256
19.000000 28.000000 0.220358
20.000000 28.000000 0.159558
21.000000 28.000000 0.161206
22.000000 28.000000 0.192978
23.000000 28.000000 0.221840
24.000000 28.000000 0.224783
25.000000 28.000000 0.190264
26.000000 28.000000 0.136539
27.000000 28.000000 0.182543
28.000000 28.000000 0.241111
29.000000 28.000000 0.255859
30.000000 28.000000 0.218379
31.000000 28.000000 0.152378
0.000000 29.000000 0.099552
1.000000 29.000000 0.081243
2.000000 29.000000 0.108951
3.000000 29.000000 0.189175
4.000000 29.000000 0.224954
5.000000 29.000000 0.225808
6.000000 29.000000 0.202440
7.000000 29.000000 0.159998
8.000000 29.000000 0.127533
9.000000 29.000000 0.104283
10.000000 29.000000 0.066089
11.000000 29.000000 0.092871
12.000000 29.000000 0.153461
13.000000 29.000000 0.150191
14.000000 29.000000 0.055386
15.000000 29.000000 0.131364
16.000000 29.000000 0.096002
17.000000 29.000000 0.216372
18.000000 29.000000 0.277275
19.000000 29.000000 0.270781
20.000000 29.000000 0.228107
21.000000 29.000000 0.196369
22.000000 29.000000 0.193681
23.000000 29.000000 0.201242
24.000000 29.000000 0.206730
25.000000 29.000000 0.200037
26.000000 29.000000 0.190005
27.000000 29.000000 0.203950
28.000000 29.000000 0.221238
29.000000 29.000000 0.214610
30.000000 29.000000 0.167610
31.000000 29.000000 0.071162
0.000000 30.000000 0.151070
1.000000 30.000000 0.131658
2.000000 30.000000 0.136125
3.000000 30.000000 0.186727
4.000000 30.000000 0.213285
5.000000 30.000000 0.211051
6.000000 30.000000 0.187484
7.000000 30.000000 0.145806
8.000000 30.000000 0.099995
9.000000 30.000000 0.071608
10.000000 30.000000 0.066114
11.000000 30.000000 0.144799
12.000000 30.000000 0.202996
13.000000 30.000000 0.214645
14.000000 30.000000 0.160806
15.000000 30.000000 0.067081
16.000000 30.000000 0.068404
17.000000 30.000000 0.162149
18.000000 30.000000 0.243713
19.000000 30.000000 0.264296
20.000000 30.000000 0.241285
21.000000 30.000000 0.209355
22.000000 30.000000 0.192197
23.000000 30.000000 0.182844
24.000000 30.000000 0.175170
25.000000 30.000000 0.172476
26.000000 30.000000 0.169871
27.000000 30.000000 0.174281
28.000000 30.000000 0.177380
29.000000 30.000000 0.169073
30.000000 30.000000 0.153737
31.000000 30.000000 0.148509
0.000000 31.000000 0.177135
1.000000 31.000000 0.144122
2.000000 31.000000 0.137909
3.000000 31.000000 0.172002
4.000000 31.000000 0.191539
5.000000 31.000000 0.191341
6.000000 31.000000 0.179547
7.000000 31.000000 0.158654
8.000000 31.000000 0.122661
9.000000 31.000000 0.080880
10.000000 31.000000 0.119181
11.000000 31.000000 0.176959
12.000000 31.000000 0.213324
13.000000 31.000000 0.213391
14.000000 31.000000 0.157641
15.000000 31.000000 0.095088
16.000000 31.000000 0.161207
17.000000 31.000000 0.124477
18.000000 31.000000 0.162137
19.000000 31.000000 0.210755
20.000000 31.000000 0.194194
21.000000 31.000000 0.158922
22.000000 31.000000 0.164030
23.000000 31.000000 0.165041
24.000000 31.000000 0.148653
25.000000 31.000000 0.111907
26.000000 31.000000 0.054524
27.000000 31.000000 0.106820
28.000000 31.000000 0.120591
29.000000 31.000000 0.123096
30.000000 31.000000 0.163940
31.000000 31.000000 0.186995
full_dp Group 24
0.000000 0.000000 0.268023
1.000000 0.000000 0.264774
2.000000 0.000000 0.237582
3.000000 0.000000 0.188533
4.000000 0.000000 0.131231
5.000000 0.000000 0.109368
6.000000 0.000000 0.170624
7.000000 0.000000 0.178809
8.000000 0.000000 0.114784
9.000000 0.000000 0.171772
10.000000 0.000000 0.232920
11.000000 0.000000 0.259217
12.000000 0.000000 0.247315
13.000000 0.000000 0.189129
14.000000 0.000000 0.177343
15.000000 0.000000 0.167561
16.000000 0.000000 0.118886
17.000000 0.000000 0.150642
18.000000 0.000000 0.127756
19.000000 0.000000 0.210507
20.000000 0.000000 0.245458
21.000000 0.000000 0.215885
22.000000 0.000000 0.157170
23.000000 0.000000 0.154693
24.000000 0.000000 0.182028
25.000000 0.000000 0.185689
26.000000 0.000000 0.162320
27.000000 0.000000 0.132255
28.000000 0.000000 0.148852
29.000000 0.000000 0.182591
30.000000 0.000000 0.225352
31.000000 0.000000 0.255770
0.000000 1.000000 0.265243
1.000000 1.000000 0.266176
2.000000 1.000000 0.237204
3.000000 1.000000 0.190099
4.000000 1.000000 0.157893
5.000000 1.000000 0.118182
6.000000 1.000000 0.133574
7.000000 1.000000 0.186498
8.000000 1.000000 0.180644
9.000000 1.000000 0.106389
10.000000 1.000000 0.177225
11.000000 1.000000 0.256546
12.000000 1.000000 0.277439
13.000000 1.000000 0.236135
14.000000 1.000000 0.198956
15.000000 1.000000 0.184640
16.000000 1.000000 0.070135
17.000000 1.000000 0.156858
18.000000 1.000000 0.144002
19.000000 1.000000 0.214277
20.000000 1.000000 0.279222
21.000000 1.000000 0.277509
22.000000 1.000000 0.226939
23.000000 1.000000 0.145744
24.000000 1.000000 0.102698
25.000000 1.000000 0.139380
26.000000 1.000000 0.149669
27.000000 1.000000 0.135861
28.000000 1.000000 0.112969
29.000000 1.000000 0.144179
30.000000 1.000000 0.198310
31.000000 1.000000 0.241448
0.000000 2.000000 0.212118
1.000000 2.000000 0.222807
2.000000 2.000000 0.212257
3.000000 2.000000 0.183969
4.000000 2.000000 0.168114
5.000000 2.000000 0.157717
6.000000 2.000000 0.117952
7.000000 2.000000 0.131847
8.000000 2.000000 0.181924
9.000000 2.000000 0.193660
10.000000 2.000000 0.171260
11.000000 2.000000 0.184236
12.000000 2.000000 0.209501
13.000000 2.000000 0.164638
14.000000 2.000000 0.150127
15.000000 2.000000 0.179193
16.000000 2.000000 0.130748
17.000000 2.000000 0.182729
18.000000 2.000000 0.167105
19.000000 2.000000 0.140569
20.000000 2.000000 0.236194
21.000000 2.000000 0.261540
22.000000 2.000000 0.252447
23.000000 2.000000 0.232889
24.000000 2.000000 0.204555
25.000000 2.000000 0.165404
26.000000 2.000000 0.158307
27.000000 2.000000 0.182682
28.000000 2.000000 0.174668
29.000000 2.000000 0.125304
30.000000 2.000000 0.116559
31.000000 2.000000 0.181554
0.000000 3.000000 0.145470
1.000000 3.000000 0.150593
2.000000 3.000000 0.172589
3.000000 3.000000 0.179049
4.000000 3.000000 0.175840
5.000000 3.000000 0.190284
6.000000 3.000000 0.195992
7.000000 3.000000 0.161237
8.000000 3.000000 0.142957
9.000000 3.000000 0.216070
10.000000 3.000000 0.240656
11.000000 3.000000 0.212155
12.000000 3.000000 0.154811
13.000000 3.000000 0.133462
14.000000 3.000000 0.184170
15.000000 3.000000 0.187328
16.000000 3.000000 0.137349
17.000000 3.000000 0.183030
18.000000 3.000000 0.191612
19.000000 3.000000 0.199708
20.000000 3.000000 0.239443
21.000000 3.000000 0.233808
22.000000 3.000000 0.212689
23.000000 3.000000 0.223461
24.000000 3.000000 0.223343
25.000000 3.000000 0.194815
26.000000 3.000000 0.183538
27.000000 3.000000 0.214421
28.000000 3.000000 0.225933
29.000000 3.000000 0.200448
30.000000 3.000000 0.125369
31.000000 3.000000 0.106732
0.000000 4.000000 0.137008
1.000000 4.000000 0.107000
2.000000 4.000000 0.115240
3.000000 4.000000 0.169162
4.000000 4.000000 0.198932
5.000000 4.000000 0.236422
6.000000 4.000000 0.263923
7.000000 4.000000 0.248049
8.000000 4.000000 0.166605
9.000000 4.000000 0.168746
10.000000 4.000000 0.244720
11.000000 4.000000 0.260857
12.000000 4.000000 0.240920
13.000000 4.000000 0.209398
14.000000 4.000000 0.202055
15.000000 4.000000 0.173285
16.000000 4.000000 0.112114
17.000000 4.000000 0.197771
18.000000 4.000000 0.183941
19.000000 4.000000 0.145511
20.000000 4.000000 0.235523
21.000000 4.000000 0.248426
22.000000 4.000000 0.200903
23.000000 4.000000 0.147258
24.000000 4.000000 0.142969
25.000000 4.000000 0.148515
26.000000 4.000000 0.163929
27.000000 4.000000 0.189242
28.000000 4.000000 0.213059
29.000000 4.000000 0.214745
30.000000 4.000000 0.175565
31.000000 4.000000 0.121870
0.000000 5.000000 0.152422
1.000000 5.000000 0.145712
2.000000 5.000000 0.086540
3.000000 5.000000 0.159025
4.000000 5.000000 0.228679
5.000000 5.000000 0.271983
6.000000 5.000000 0.297498
7.000000 5.000000 0.293580
8.000000 5.000000 0.244680
9.000000 5.000000 0.138335
10.000000 5.000000 0.148173
11.000000 5.000000 0.234424
12.000000 5.000000 0.263691
13.000000 5.000000 0.236745
14.000000 5.000000 0.208331
15.000000 5.000000 0.200596
16.000000 5.000000 0.139776
17.000000 5.000000 0.228531
18.000000 5.000000 0.250002
19.000000 5.000000 0.169355
20.000000 5.000000 0.195302
21.000000 5.000000 0.251620
22.000000 5.000000 0.245388
23.000000 5.000000 0.219041
24.000000 5.000000 0.199699
25.000000 5.000000 0.174190
26.000000 5.000000 0.117800
27.000000 5.000000 0.069362
28.000000 5.000000 0.124567
29.000000 5.000000 0.151506
30.000000 5.000000 0.155013
31.000000 5.000000 0.145563
0.000000 6.000000 0.189118
1.000000 6.000000 0.183743
2.000000 6.000000 0.167947
3.000000 6.000000 0.180275
4.000000 6.000000 0.242543
5.000000 6.000000 0.276685
6.000000 6.000000 0.292109
7.000000 6.000000 0.301957
8.000000 6.000000 0.292510
9.000000 6.000000 0.255531
10.000000 6.000000 0.192846
11.000000 6.000000 0.193072
12.000000 6.000000 0.240979
13.000000 6.000000 0.217445
14.000000 6.000000 0.216143
15.000000 6.000000 0.254714
16.000000 6.000000 0.189402
17.000000 6.000000 0.182324
18.000000 6.000000 0.249006
19.000000 6.000000 0.222691
20.000000 6.000000 0.220072
21.000000 6.000000 0.242060
22.000000 6.000000 0.234924
23.000000 6.000000 0.225024
24.000000 6.000000 0.222349
25.000000 6.000000 0.207267
26.000000 6.000000 0.179599
27.000000 6.000000 0.183795
28.000000 6.000000 0.186697
29.000000 6.000000 0.163656
30.000000 6.000000 0.139286
31.000000 6.000000 0.175106
0.000000 7.000000 0.221288
1.000000 7.000000 0.208132
2.000000 7.000000 0.198262
3.000000 7.000000 0.199996
4.000000 7.000000 0.230597
5.000000 7.000000 0.246881
6.000000 7.000000 0.252936
7.000000 7.000000 0.272281
8.000000 7.000000 0.283287
9.000000 7.000000 0.272586
10.000000 7.000000 0.239781
11.000000 7.000000 0.170495
12.000000 7.000000 0.149078
13.000000 7.000000 0.139899
14.000000 7.000000 0.176234
15.000000 7.000000 0.225646
16.000000 7.000000 0.150737
17.000000 7.000000 0.185964
18.000000 7.000000 0.237645
19.000000 7.000000 0.214537
20.000000 7.000000 0.240137
21.000000 7.000000 0.231248
22.000000 7.000000 0.164253
23.000000 7.000000 0.120365
24.000000 7.000000 0.141674
25.000000 7.000000 0.185797
26.000000 7.000000 0.213815
27.000000 7.000000 0.233408
28.000000 7.000000 0.250085
29.000000 7.000000 0.246565
30.000000 7.000000 0.207368
31.000000 7.000000 0.206321
0.000000 8.000000 0.205106
1.000000 8.000000 0.195909
2.000000 8.000000 0.189757
3.000000 8.000000 0.189544
4.000000 8.000000 0.191947
5.000000 8.000000 0.189026
6.000000 8.000000 0.191719
7.000000 8.000000 0.209965
8.000000 8.000000 0.203132
9.000000 8.000000 0.197798
10.000000 8.000000 0.245632
11.000000 8.000000 0.241649
12.000000 8.000000 0.173392
13.000000 8.000000 0.099944
14.000000 8.000000 0.179426
15.000000 8.000000 0.193394
16.000000 8.000000 0.183054
17.000000 8.000000 0.302183
18.000000 8.000000 0.331041
19.000000 8.000000 0.259491
20.000000 8.000000 0.207313
21.000000 8.000000 0.220646
22.000000 8.000000 0.175555
23.000000 8.000000 0.158440
24.000000 8.000000 0.165131
25.000000 8.000000 0.199986
26.000000 8.000000 0.221533
27.000000 8.000000 0.220580
28.000000 8.000000 0.233643
29.000000 8.000000 0.245004
30.000000 8.000000 0.220228
31.000000 8.000000 0.200182
0.000000 9.000000 0.109466
1.000000 9.000000 0.128050
2.000000 9.000000 0.153211
3.000000 9.000000 0.153141
4.000000 9.000000 0.134402
5.000000 9.000000 0.137727
6.000000 9.000000 0.146777
7.000000 9.000000 0.151895
8.000000 9.000000 0.125824
9.000000 9.000000 0.247063
10.000000 9.000000 0.330121
11.000000 9.000000 0.341870
12.000000 9.000000 0.288461
13.000000 9.000000 0.197280
14.000000 9.000000 0.276641
15.000000 9.000000 0.316460
16.000000 9.000000 0.227197
17.000000 9.000000 0.294304
18.000000 9.000000 0.386547
19.000000 9.000000 0.360913
20.000000 9.000000 0.272319
21.000000 9.000000 0.240176
22.000000 9.000000 0.218432
23.000000 9.000000 0.184588
24.000000 9.000000 0.182165
25.000000 9.000000 0.205229
26.000000 9.000000 0.215827
27.000000 9.000000 0.192045
28.000000 9.000000 0.162438
29.000000 9.000000 0.169792
30.000000 9.000000 0.168266
31.000000 9.000000 0.138127
0.000000 10.000000 0.144623
1.000000 10.000000 0.096550
2.000000 10.000000 0.118296
3.000000 10.000000 0.125707
4.000000 10.000000 0.155978
5.000000 10.000000 0.173188
6.000000 10.000000 0.170530
7.000000 10.000000 0.193200
8.000000 10.000000 0.248938
9.000000 10.000000 0.318958
10.000000 10.000000 0.361247
11.000000 10.000000 0.374153
12.000000 10.000000 0.360755
13.000000 10.000000 0.308592
14.000000 10.000000 0.347134
15.000000 10.000000 0.413703
16.000000 10.000000 0.367500
17.000000 10.000000 0.260768
18.000000 10.000000 0.359916
19.000000 10.000000 0.380184
20.000000 10.000000 0.312378
21.000000 10.000000 0.242273
22.000000 10.000000 0.203659
23.000000 10.000000 0.149595
24.000000 10.000000 0.112919
25.000000 10.000000 0.146871
26.000000 10.000000 0.174606
27.000000 10.000000 0.178319
28.000000 10.000000 0.169200
29.000000 10.000000 0.138718
30.000000 10.000000 0.029186
31.000000 10.000000 0.134632
0.000000 11.000000 0.171498
1.000000 11.000000 0.129136
2.000000 11.000000 0.126907
3.000000 11.000000 0.166716
4.000000 11.000000 0.202171
5.000000 11.000000 0.192397
6.000000 11.000000 0.181685
7.000000 11.000000 0.230824
8.000000 11.000000 0.290618
9.000000 11.000000 0.310847
10.000000 11.000000 0.303157
11.000000 11.000000 0.346391
12.000000 11.000000 0.401363
13.000000 11.000000 0.391983
14.000000 11.000000 0.363122
15.000000 11.000000 0.419973
16.000000 11.000000 0.444294
17.000000 11.000000 0.424728
18.000000 11.000000 0.412207
19.000000 11.000000 0.366504
20.000000 11.000000 0.268224
21.000000 11.000000 0.157699
22.000000 11.000000 0.165320
23.000000 11.000000 0.202247
24.000000 11.000000 0.171892
25.000000 11.000000 0.090371
26.000000 11.000000 0.068335
27.000000 11.000000 0.113731
28.000000 11.000000 0.167396
29.000000 11.000000 0.179859
30.000000 11.000000 0.126054
31.000000 11.000000 0.158159
0.000000 12.000000 0.141049
1.000000 12.000000 0.119190
2.000000 12.000000 0.130936
3.000000 12.000000 0.187744
4.000000 12.000000 0.201239
5.000000 12.000000 0.158207
6.000000 12.000000 0.155386
7.000000 12.000000 0.237862
8.000000 12.000000 0.291142
9.000000 12.000000 0.255369
10.000000 12.000000 0.169766
11.000000 12.000000 0.281927
12.000000 12.000000 0.387425
13.000000 12.000000 0.377564
14.000000 12.000000 0.245541
15.000000 12.000000 0.360745
16.000000 12.000000 0.367436
17.000000 12.000000 0.342526
18.000000 12.000000 0.431712
19.000000 12.000000 0.413070
20.000000 12.000000 0.295253
21.000000 12.000000 0.182134
22.000000 12.000000 0.208608
23.000000 12.000000 0.252960
24.000000 12.000000 0.233081
25.000000 12.000000 0.168027
26.000000 12.000000 0.152927
27.000000 12.000000 0.129732
28.000000 12.000000 0.115419
29.000000 12.000000 0.184121
30.000000 12.000000 0.148140
31.000000 12.000000 0.132019
0.000000 13.000000 0.104762
1.000000 13.000000 0.127149
2.000000 13.000000 0.120504
3.000000 13.000000 0.172981
4.000000 13.000000 0.148277
5.000000 13.000000 0.117348
6.000000 13.000000 0.153697
7.000000 13.000000 0.221677
8.000000 13.000000 0.264560
9.000000 13.000000 0.207004
10.000000 13.000000 0.153388
11.000000 13.000000 0.166511
12.000000 13.000000 0.282517
13.000000 13.000000 0.367339
14.000000 13.000000 0.629306
15.000000 13.000000 0.781952
16.000000 13.000000 0.738573
17.000000 13.000000 0.495066
18.000000 13.000000 0.369429
19.000000 13.000000 0.461655
20.000000 13.000000 0.386272
21.000000 13.000000 0.269137
22.000000 13.000000 0.249018
23.000000 13.000000 0.266554
24.000000 13.000000 0.255273
25.000000 13.000000 0.206375
26.000000 13.000000 0.184320
27.000000 13.000000 0.193988
28.000000 13.000000 0.102439
29.000000 13.000000 0.172284
30.000000 13.000000 0.153987
31.000000 13.000000 0.086949
0.000000 14.000000 0.061601
1.000000 14.000000 0.130819
2.000000 14.000000 0.096852
3.000000 14.000000 0.133114
4.000000 14.000000 0.088760
5.000000 14.000000 0.185801
6.000000 14.000000 0.201144
7.000000 14.000000 0.197868
8.000000 14.000000 0.217863
9.000000 14.000000 0.224587
10.000000 14.000000 0.239468
11.000000 14.000000 0.194050
12.000000 14.000000 0.136930
13.000000 14.000000 0.522221
14.000000 14.000000 0.845472
15.000000 14.000000 1.000000
16.000000 14.000000 0.928026
17.000000 14.000000 0.631072
18.000000 14.000000 0.264169
19.000000 14.000000 0.473804
20.000000 14.000000 0.425173
21.000000 14.000000 0.286427
22.000000 14.000000 0.246619
23.000000 14.000000 0.258570
24.000000 14.000000 0.241883
25.000000 14.000000 0.228719
26.000000 14.000000 0.185122
27.000000 14.000000 0.213101
28.000000 14.000000 0.148076
29.000000 14.000000 0.128332
30.000000 14.000000 0.127648
31.000000 14.000000 0.079656
0.000000 15.000000 0.127414
1.000000 15.000000 0.160031
2.000000 15.000000 0.135266
3.000000 15.000000 0.048410
4.000000 15.000000 0.109950
5.000000 15.000000 0.209099
6.000000 15.000000 0.224388
7.000000 15.000000 0.195189
8.000000 15.000000 0.220713
9.000000 15.000000 0.291974
10.000000 15.000000 0.290129
11.000000 15.000000 0.226677
12.000000 15.000000 0.270906
13.000000 15.000000 0.595445
14.000000 15.000000 0.886021
15.000000 15.000000 0.992279
16.000000 15.000000 0.858931
17.000000 15.000000 0.504101
18.000000 15.000000 0.428916
19.000000 15.000000 0.485173
20.000000 15.000000 0.404029
21.000000 15.000000 0.287273
22.000000 15.000000 0.193661
23.000000 15.000000 0.230937
24.000000 15.000000 0.189467
25.000000 15.000000 0.235903
26.000000 15.000000 0.184411
27.000000 15.000000 0.203727
28.000000 15.000000 0.171023
29.000000 15.000000 0.065360
30.000000 15.000000 0.093908
31.000000 15.000000 0.139252
0.000000 16.000000 0.126015
1.000000 16.000000 0.171756
2.000000 16.000000 0.169140
3.000000 16.000000 0.113766
4.000000 16.000000 0.088962
5.000000 16.000000 0.194969
6.000000 16.000000 0.221685
7.000000 16.000000 0.207208
8.000000 16.000000 0.259128
9.000000 16.000000 0.336136
10.000000 16.000000 0.320307
11.000000 16.000000 0.183936
12.000000 16.000000 0.248401
13.000000 16.000000 0.550388
14.000000 16.000000 0.782032
15.000000 16.000000 0.811074
16.000000 16.000000 0.568464
17.000000 16.000000 0.460459
18.000000 16.000000 0.627398
19.000000 16.000000 0.505254
20.000000 16.000000 0.312231
21.000000 16.000000 0.313559
22.000000 16.000000 0.162723
23.000000 16.000000 0.170447
24.000000 16.000000 0.141984
25.000000 16.000000 0.247157
26.000000 16.000000 0.193874
27.000000 16.000000 0.165845
28.000000 16.000000 0.146052
29.000000 16.000000 0.044146
30.000000 16.000000 0.068363
31.000000 16.000000 0.141564
0.000000 17.000000 0.090726
1.000000 17.000000 0.130985
2.000000 17.000000 0.148973
3.000000 17.000000 0.142447
4.000000 17.000000 0.105936
5.000000 17.000000 0.154886
6.000000 17.000000 0.196746
7.000000 17.000000 0.195906
8.000000 17.000000 0.233856
9.000000 17.000000 0.310015
10.000000 17.000000 0.302396
11.000000 17.000000 0.261366
12.000000 17.000000 0.348469
13.000000 17.000000 0.449685
14.000000 17.000000 0.612198
15.000000 17.000000 0.617557
16.000000 17.000000 0.335344
17.000000 17.000000 0.503642
18.000000 17.000000 0.595354
19.000000 17.000000 0.414810
20.000000 17.000000 0.248525
21.000000 17.000000 0.343599
22.000000 17.000000 0.218487
23.000000 17.000000 0.096856
24.000000 17.000000 0.216401
25.000000 17.000000 0.278736
26.000000 17.000000 0.218698
27.000000 17.000000 0.102818
28.000000 17.000000 0.040995
29.000000 17.000000 0.137614
30.000000 17.000000 0.120995
31.000000 17.000000 0.135630
0.000000 18.000000 0.143259
1.000000 18.000000 0.084469
2.000000 18.000000 0.081415
3.000000 18.000000 0.157066
4.000000 18.000000 0.151644
5.000000 18.000000 0.105621
6.000000 18.000000 0.124254
7.000000 18.000000 0.167091
8.000000 18.000000 0.162067
9.000000 18.000000 0.194274
10.000000 18.000000 0.213284
11.000000 18.000000 0.281010
12.000000 18.000000 0.424055
13.000000 18.000000 0.434125
14.000000 18.000000 0.465053
15.000000 18.000000 0.544560
16.000000 18.000000 0.460430
17.000000 18.000000 0.164082
18.000000 18.000000 0.414857
19.000000 18.000000 0.459564
20.000000 18.000000 0.434248
21.000000 18.000000 0.353236
22.000000 18.000000 0.207124
23.000000 18.000000 0.118486
24.000000 18.000000 0.253830
25.000000 18.000000 0.294991
26.000000 18.000000 0.239448
27.000000 18.000000 0.152821
28.000000 18.000000 0.156736
29.000000 18.000000 0.188503
30.000000 18.000000 0.161823
31.000000 18.000000 0.158682
0.000000 19.000000 0.143396
1.000000 19.000000 0.111046
2.000000 19.000000 0.063934
3.000000 19.000000 0.158668
4.000000 19.000000 0.177249
5.000000 19.000000 0.166702
6.000000 19.000000 0.141774
7.000000 19.000000 0.185943
8.000000 19.000000 0.220457
9.000000 19.000000 0.118908
10.000000 19.000000 0.140850
11.000000 19.000000 0.193299
12.000000 19.000000 0.378552
13.000000 19.000000 0.411397
14.000000 19.000000 0.364652
15.000000 19.000000 0.518826
16.000000 19.000000 0.592235
17.000000 19.000000 0.584537
18.000000 19.000000 0.605649
19.000000 19.000000 0.598165
20.000000 19.000000 0.501974
21.000000 19.000000 0.340952
22.000000 19.000000 0.147422
23.000000 19.000000 0.168854
24.000000 19.000000 0.248894
25.000000 19.000000 0.265370
26.000000 19.000000 0.223925
27.000000 19.000000 0.178670
28.000000 19.000000 0.173513
29.000000 19.000000 0.175571
30.000000 19.000000 0.133768
31.000000 19.000000 0.144782
0.000000 20.000000 0.068939
1.000000 20.000000 0.121329
2.000000 20.000000 0.108164
3.000000 20.000000 0.106007
4.000000 20.000000 0.162087
5.000000 20.000000 0.200361
6.000000 20.000000 0.216740
7.000000 20.000000 0.203853
